Mauleser Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 03.01.95    16:13:46    Kassa   Vortag
 Mahlzahn Vz...  230.00   230.00   240.00
 Fritz.CIPL.  191.00   191.00   191.50
 WIWA.  221.00   221.00   222.00
 Wohn.........  285.00   285.00   289.00
 WDVB....   78.20    78.20    79.90
 Fr.Bankges..  450.00   450.00   450.00
 Garcia  400.00   400.00   400.00
 GZD..  568.00   568.00   575.00
 CumlosenHochb..   98.00    98.00    98.00
 Coldeborg...  330.00   330.00   330.00
 Rebeta....  288.00   288.00   290.00
 03.01.95    16:15:18    Kassa   Vortag
 RUZ......  518.00   518.00   520.00
 RunUp42  560.00   560.00   560.00
 RZM.  260.00   260.00   259.00
 Run² Vz..  246.00   246.00   247.00
 REWE&Pennymarkt.........  380.00   380.00   384.00
 Rotgorth....  595.00   595.00   598.00
 Reisert.....  353.00   353.00   356.00
 Reisefibel....  515.00   515.00   527.00
 Reifenhandel B+S......  214.00   214.00   214.00
 Universitätsbedarf...    3.40     3.40     3.40
 IVG.........  454.00   454.00   454.50
 Ubiwur........  249.00   249.00   251.00
 ceramicasa...  172.00   172.00   175.00
 Croissanterie.  570.00   570.00   570.00
 c&a..   52.00    52.00    54.70
 03.01.80    16:15:29    Kassa   Vortag
 CITROEN....  614.00   614.00   615.00
 Cucinaria...    0.00     0.00   159.00
 CoDesCo IT Consulting St..  466.00   466.00   473.50
 CoDesCo IT Consulting Vz..  377.00   377.00   376.00
 Cini...  680.00   680.00   680.00
 Kennam.St...  268.98   442.91   902.46
 Kennam.Vz...  190.00   190.00   190.00
 KHD.........    8.20     8.20     8.10
 Pfeiffermann...   55.80    55.50    58.00
 Kugelf.St...  988.45   184.00   195.00
 Kugelf.Vz...  180.00   180.00   190.00
 Zurhausen....  552.00   552.00   555.00
 Jazbinsek.......  857.00   857.00   862.00
 JSR St  192.50   192.50   194.50
 JSR Vz  179.00   179.00   181.00
 03.01.95    16:14:07    Kassa   Vortag
 18. 06. 21.......   55.00    55.00    58.00
 Modepunkt.......   60.10    60.30    61.00
 Martex Prod..   23.20    22.80    22.60
 Millepiedi St......  411.00   411.00   413.00
 Millepiedi Vz......  320.00   320.00   323.00
 Mufela..  465.00   465.00   468.50
 McTramp.......  150.00   150.00   155.00
 monte24...   29.80    29.90    29.95
 M-Hairfactory......    7.10     6.80     6.80
 R.Cleinmann..   26.70    26.78    27.00
 Ilepep......   84.00    84.00    87.50
 AIBW.....  233.00   233.00   234.00
 Apemania.........  520.00   520.00   520.00
 AS2000 Autoteile.....  645.00   645.00   651.00
 Abufas...   44.00    44.00    44.80
 03.01.95    16:15:40    Kassa   Vortag
 Asiastube....  405.50   405.50   407.50
 Apropos........  350.00   350.00   360.00
 AAHK.........  199.00   199.00   200.00
 Käshäusle....  100.00   100.00   100.00
 Kafga.St.  198.00   198.00   200.00
 Clewemann......  154.00   154.00   153.30
 Rheinmet.Vz.  164.00   164.00   165.00
 Klangarten......  154.00   154.00   154.00
 KRU  230.00   230.00   226.00
 Kaufhäusl St......  507.50   507.50   513.00
 Kaufhäusl Vz......  401.00   402.00   404.00
 DHMS..  245.00   245.00   247.00
 SAP St......  228.00   228.00   234.00
 SAP Vz......  221.00   221.00   228.70
 DHOU....   96.30    96.60    96.60
 Koesters..  200.00   200.00   240.00
 03.01.95    16:15:51    Kassa   Vortag
 Kimmerl.....   61.00    61.50    61.50
 Datec........   40.15     0.00    40.00
 Doleba.....  732.50   734.80   743.50
 Day2Day..   30.40    30.30    30.50
 DUT.....  218.00   218.00   230.00
 Delmont.St.  760.00   755.00   750.00
 Delmont Vz.  570.00   570.00   563.00
 BRK-Kleiderladen......  471.00   471.00   485.00
 Blütencocktail.....  253.80   253.80   257.50
 Blütencocktail Ind.  130.00   130.00   130.50
 Gesundhaus.......  297.00   297.00   298.00
 Goe-Nachtexpress........   55.48    55.70    56.00
 Ver.Nudelhaus  320.00   320.00   320.00
 VEW.........  450.00   450.00   454.50
 Grabmaier........  552.00   552.00   555.50
 03.01.95    16:16:03    Kassa   Vortag
 Nina.... 1050.00  1050.00  1025.00
 Grüppen..  437.50   437.50   435.00
 VW St.......  457.50   457.50   462.00
 VW Vz.......  331.00   331.00   336.00
 Volkert St...    0.00     0.00   318.00
 Volkert Vz...    0.00     0.00   220.00
 Nanuk.......   36.00    36.00    36.00
 NNL.......  410.00   410.00   410.00
 Netzwerktechnik.........   10.20    10.20    10.40
 Naturstüble...  740.00   740.00   740.00
 Naildesign Vz....  725.00   725.00   725.00

 Quelle: Gore

   M.f.G.

   Christian Keppeler
   ---------------------------------------------------------------

   Gnplim@nmmb.gtlc.ybk
   12264 Chieming
