Weißenseer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 25.01.95    15:44:53    Kassa   Vortag
 Ihem....  124.50   124.00   113.80
 Quacker Oats   51.40    51.40    51.00
 Jinlefu....   13.10    13.10    13.10
 JRGD.....    9.40     9.40     9.40
 Jurafleisch......  101.30   101.30   101.00
 JKC.....   39.00    39.00    39.00
 JGK.....  107.00   107.00   107.00
 JABH.....   83.00    83.00    83.00
 JBS.  187.00   187.00   186.50
 JFHC..    6.00     6.00     6.50
 26.12.95    15:48:03    Kassa   Vortag
 Safeway.....   66.20    66.20    66.30
 Sepop.....   76.30    76.30    74.20
 SAKL........   82.00    82.00    78.30
 Sternbäck.......   17.20    17.20    17.20
 Showboat....   41.50    41.50    39.30
 Schropp.....   54.50    52.90    51.30
 Unterbergham F.   19.70    19.70    20.00
 Stet Sparakt    2.65     2.65     2.68
 Stone Elect.    0.13     0.13     0.13
 Styland.....    0.05     0.05     0.05
 spätverkauf..  133.00   131.50   124.80
 T-Cell......    4.85     4.85     5.00
 Tandem......   18.50    18.50    18.00
 Telecom Ital    1.94     1.94     1.94
 Telef.Espana   19.90    19.90    19.90
 Templ.China.   14.20    14.20    14.60
 25.01.39    15:48:15    Kassa   Vortag
 Malerkaiser   26.00    26.00    26.10
 TNT.........   28.10    28.10    28.00
 Musicland.......    0.76     0.76     0.76
 Millahn...   33.60    33.60    34.00
 MIKADO......   73.50    73.50    73.50
 Zebrashop....  193.00   193.00   193.00
 Zickermann.  100.50   100.50    99.00
 US Bioscienc    5.35     5.35     5.40
 US Lg.Dist..   19.55    19.55    20.00
 US Surgical.   35.00    35.00    35.00
 heyhey..    5.75     5.75     5.72
 Zurbrügg...   24.50    24.50    24.50
 Carpoint....   34.50    34.50    34.30
 Wo Gerard.    0.27     0.27     0.28
 Quenzi......   19.20    19.20    18.90
 Yue Yuen....    0.38     0.38     0.39

 Quelle: HPVH

   M.f.G.

   Niko Cüsters
   ---------------------------------------------------------------

   Zvuxou@blrl.cril.qdc
   29912 Crinitzberg
