Ihlpohler Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 04.08.96    15:43:12    Kassa   Vortag 
 SAP Vz......  221.00   220.50   226.00 
 Elchbox....   97.90    97.70    98.50 
 Pagenkopf..  222.00   222.00   222.00 
 04.08.96    15:45:45    Kassa   Vortag 
 Peereboom.....   67.40    67.40    68.00 
 E-Neukauf........   40.00    39.90    40.60 
 Emegi.....  795.00   791.70   793.00 
 EPNF..   32.30    32.40    31.75 
 Ebip.....  255.00   255.00   265.00 
 ECJI.St.  760.00   760.00   762.00 
 ECJI Vz.  580.50   580.50   576.00 
 BuchOase......  505.00   505.00   505.00 
 Backkönig.....  274.00   274.50   275.60 
 Backkönig Ind.  148.50   148.50   140.00 
 Cabalou.......  272.00   272.00   275.00 
 COPU........   00.73    62.48    87.26 
 Citroen.Sopad  343.00   343.00   340.00 
 VEW.........  512.00   512.00   507.00 
 cutman........  604.75   601.50   601.00 
 04.08.96    15:45:56    Kassa   Vortag 
 Denise R.. 1115.00  1115.00  1135.00 
 Chaarisma..  444.50   444.50   457.50 
 VW St.......  506.00   499.70   501.00 
 VW Vz.......  363.00   363.00   355.50 
 Diedrich St...  330.00   330.00   330.00 
 Diedrich Vz...  244.00   244.00   243.00 
 Spätmarkt.......   91.00    91.00    89.00 
 SAP.......  410.00   410.00   415.00 
 Spieleburg.........   10.75    10.75    11.20 
 Schinagel...  745.00   745.00   775.00 
 spieltreff Vz....  732.00   732.00   762.00 

 Quelle: clothes

M.f.G.

Jan


 " Beoijd@uvjg.uwdb.wqh ".................................Entschenreuth

-----------------------------------------------------------------
