Schwarzenbachgegender Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 14.05.96    16:04:34    Kassa   Vortag
 Showboat....   36.20    36.20    36.20
 TJA.....   52.00    50.30    49.70
 Cressier F.   19.00    19.00    18.70
 Stet Sparakt    2.84     2.84     2.88
 Stone Elect.    0.13     0.13     0.14
 Styland.....    0.05     0.05     0.05
 Topfoto..  113.90   113.90   111.50
 T-Cell......    4.50     4.50     4.50
 Tandem......   16.20    16.20    16.30
 Telecom Ital    2.10     2.10     2.00
 Telef.Espana   19.70    19.70    19.50
 Templ.China.   13.60    13.60    13.90
 13.11.95    16:07:29    Kassa   Vortag
 CIZG   24.90    24.90    25.30
 Cigarettes.........   28.50    28.50    28.30
 Tofas.......    0.75     0.75     0.75
 Classics...   33.00    33.00    33.70
 Campishop......   72.10    72.10    71.80
 Ahubun....  182.80   182.80   180.80
 Aubade.   94.40    94.40    93.30
 US Bioscienc    6.09     6.09     5.50
 US Lg.Dist..   16.70    16.70    16.70
 US Surgical.   34.70    34.70    34.00
 Virtuality..    5.90     5.90     5.87
 Eßers...   23.30    23.30    23.00
 Gräter....   35.00    35.00    34.70
 Fabio.    0.28     0.28     0.28
 Evun......   16.20    16.20    16.10
 Wilma Ramin....    0.36     0.36     0.35

 Quelle: Shollin

   M.f.G.

   Claus Leining
   ---------------------------------------------------------------

   Odyobx@fnnh.bhxi.jlx
   69977 Heiningen
